submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label
TCGA-A7-A26H-01,-0.0007921308,0.0069839247,-0.0076248124,-0.0012524053,0.0063388646,-0.00049642473,-0.0036316514,-0.00664014,0.0007891692,-0.0001277253,-0.0021356568,0.006996733,0.0017977171,0.0005122423,0.0048392117,-0.0034578592,-0.0032649264,0.004755512,0.002986014,0.011875287,0.00029223412,-0.0013404042,-0.009278499,0.0069323704,-0.006968096,-0.0018488914,0.0011641607,-0.0034274599,0.0039275214,-0.0042856904,0.0069650784,0.0048642075,1
TCGA-A7-A26I-01,0.006641507,0.0053311028,-0.0005327314,-0.0009106174,-0.0016691983,0.00023810565,0.0035522208,-0.00015868992,0.0025911294,0.0064318255,-0.0026784912,0.00025350414,0.00011307001,0.0012133941,-0.00061507523,-0.0020196214,-0.0055752173,0.0012633279,0.0026748702,-0.0042518973,-0.0058018193,0.0026895106,-0.0001237467,-0.0034107435,0.004835114,0.0014781877,0.0012264922,0.00016131718,0.00085230917,-0.002361712,0.0023821369,-0.0011158092,1
TCGA-A7-A26J-01,-0.0027208328,0.00424866,-0.003433302,-0.00088780373,0.0011276081,-0.0016411915,0.000635989,-0.009470448,0.0019531846,-0.005988233,-0.0028336644,0.008572832,-0.00075535476,0.0010704473,0.0013123415,-0.0025001317,-0.0027470365,0.0027822256,0.0030518398,0.010878928,-0.0005659461,-0.0014461651,-0.006699577,0.008153783,-0.0069578663,-0.0051549748,-0.0012700036,-0.0011928072,4.387647e-05,-0.003601742,0.006102115,0.0021408582,1
TCGA-A7-A2KD-01,-0.003738895,0.0032730103,-0.0048178285,-0.0031282231,0.0027651116,-0.0018981546,0.00018586963,-0.010806128,0.00053049624,-0.006621644,-0.0003073439,0.011990178,-0.002243206,0.0033526272,0.0003444627,0.00044519454,-0.0070889518,0.0055037364,0.0020827875,0.01328361,-0.0023895912,-0.00090716034,-0.008307353,0.009023434,-0.008166127,-0.0044627786,-0.0030562356,-0.0030006627,-0.00158225,-0.0047619613,0.009731941,0.0023180535,1
TCGA-A7-A3IY-01,0.005532369,0.00276817,0.0003278628,-0.0017862096,-0.0012444556,0.00036479533,0.0035889894,-0.00092651695,0.0022720955,0.0040543824,-0.0047005266,0.0023160074,0.00062806904,0.0020613447,0.00019480288,-0.00075327605,-0.0032650009,0.0014810339,0.0023629442,-0.0036619306,-0.00571277,0.0018597096,-0.0012255013,-0.0019148644,0.0011678338,0.0016055405,0.00075417757,0.0011109384,-0.00141339,-0.0020541819,0.0023370683,0.00022558775,1
TCGA-A7-A3IZ-01,0.003658913,0.0019378699,0.0013823435,-0.004906237,0.0009689778,-0.00091479346,0.003422372,-0.003132157,-0.0009387918,-0.0006229356,-0.0023304299,0.0064477557,0.0040962063,0.0021294355,0.0021346249,-0.002158165,-0.0017294958,-0.00057540834,-1.5296042e-05,0.0012191609,0.00091341883,0.00015348196,-0.0010240003,0.00093789026,0.0006255284,-0.003394574,-0.0005939156,0.0023640422,0.0027016923,-0.001237032,8.5525215e-05,0.0036944477,1
TCGA-A7-A3J0-01,-0.0005843863,0.0075833835,-0.0061179623,0.00047232956,0.0006210506,-5.4724514e-05,-0.0012390539,-0.008766502,0.0025341846,-0.0017658919,-0.00042067468,0.0074172737,-0.0018170886,0.0013839379,0.0005261153,-0.0029018223,-0.0064334273,0.0045367554,0.006677836,0.009668052,-0.0018096417,0.00056150556,-0.0055394024,0.0061570276,-0.0046664923,-0.0030861348,0.0018929616,-0.0035215942,0.002353549,-0.0046026157,0.009485029,0.0029141856,1
TCGA-A7-A3J1-01,0.0056060255,0.00044984743,0.0023084655,-0.0025636777,0.00013583899,-0.0013997965,0.0042484626,-0.0015748218,0.0020515285,0.0010439083,-0.0031839535,0.0033767344,0.0022279806,0.0022696555,1.334399e-05,-0.0017898828,-0.0016894639,0.00013657287,0.0012621358,-0.0028584674,-0.0059120953,0.0017874241,-0.0024730712,-5.4473057e-05,0.0008479431,-0.00059472024,0.000542067,0.002737769,-0.002801448,-0.0015332522,0.00090169907,-8.447096e-06,1
TCGA-A7-A3RF-01,0.005532369,0.00276817,0.0003278628,-0.0017862096,-0.0012444556,0.00036479533,0.0035889894,-0.00092651695,0.0022720955,0.0040543824,-0.0047005266,0.0023160074,0.00062806904,0.0020613447,0.00019480288,-0.00075327605,-0.0032650009,0.0014810339,0.0023629442,-0.0036619306,-0.00571277,0.0018597096,-0.0012255013,-0.0019148644,0.0011678338,0.0016055405,0.00075417757,0.0011109384,-0.00141339,-0.0020541819,0.0023370683,0.00022558775,1
TCGA-A7-A425-01,0.0052744,0.0029675514,0.0014377832,-0.0005059913,-0.0019373,0.00081492215,0.0037549958,-0.00033879653,0.0027695186,0.0041858926,-0.005085133,0.0033368375,0.0006019175,0.0023528263,0.0006343685,-0.0013987869,-0.001853548,0.0018099993,0.0035229549,-0.003823936,-0.0053066015,0.0006259158,-0.002081871,-0.002452381,-0.00033339113,0.002156347,0.0006412342,0.0013922015,-0.0021130517,-0.0019701691,0.0026786253,0.0002250569,1
TCGA-A7-A426-01,0.00217022,-0.0006834604,0.0028486028,-0.002223231,0.002074398,0.0001715906,0.004008472,-0.0010507889,0.00184457,0.0007123202,-0.0021032766,0.003521137,0.0015018769,0.005089484,0.0020175464,-0.0029698014,-0.0010685548,0.00030841678,0.0004852116,-0.0068018213,-0.0038238317,0.0020890534,-0.0012453198,-0.0004160218,0.0021691024,-0.0029723272,-0.003805466,0.00442917,-0.0011865646,-0.0029634954,-0.0006862059,-0.0006449064,1
TCGA-A7-A4SA-01,-0.0021833107,0.0033895187,-0.0030577332,-0.0005126521,0.001510784,-0.0020261966,0.003174305,-0.008208424,0.001559224,-0.0035293773,-0.0022602752,0.008738027,-8.850917e-05,0.0024950057,0.00061448663,-0.0011139661,-0.0048619285,0.0034349635,0.004517339,0.0071853027,-0.0026590154,-0.00020265579,-0.0061042756,0.005810287,-0.0053486526,-0.0033695996,-0.0018130168,-0.00096046086,-0.001821667,-0.0032904642,0.007188,0.0021756636,1
TCGA-A7-A4SB-01,-0.0015596077,0.004660886,-0.0044675693,0.0012449399,-0.00016278774,-0.00061155483,0.000894703,-0.007392898,0.001929719,-0.0032906681,-9.8228455e-05,0.008472778,0.00042256713,0.002223,0.0014288686,-0.0037891865,-0.0045974255,0.003953539,0.0053529814,0.00859528,-0.0015919544,-0.00094201416,-0.0064382404,0.005374247,-0.00636027,-0.002270326,-0.00010149926,-0.0019811979,0.0005380362,-0.003879954,0.0089572,0.0030242521,1
TCGA-A7-A4SD-01,0.012594633,0.003335666,0.00045482814,-0.0031023547,-0.003248088,0.00012571737,0.0064696223,0.0031155236,0.00059556216,0.012098648,-0.003947027,-0.006910233,0.00045980513,0.0036988482,-0.0026473142,-0.000831075,-0.0068752244,-0.0022838786,0.0022522733,-0.012932543,-0.010083199,0.006428577,0.003135845,-0.011114741,0.010254495,0.0028178394,0.0023474023,0.0022889348,-0.0010476634,-0.0008171769,-0.0036662966,-0.0030548023,1
TCGA-A7-A4SE-01,0.014298275,-0.0025699772,0.010076016,6.29127e-05,-0.006827794,-0.001036454,0.009220026,0.009053636,-0.0015604235,0.0075212494,-0.0047729835,-0.004136054,0.0027333982,-0.0010516718,0.0006331615,-0.0004953295,-0.0007770434,5.2951276e-05,-0.0015016273,-0.019741733,-0.01005242,0.0024086311,0.003095448,-0.012230879,0.00552696,0.004344374,0.0034636706,0.006249788,-0.0035313368,0.0008791527,-0.0048094466,-0.0053806463,1
TCGA-A7-A4SF-01,-0.003495492,0.0061542653,-0.0026648566,0.0020267442,-0.0015154257,-0.0010621957,0.0062851533,-0.0024046898,-0.00045531616,0.0033503547,-0.0041515753,0.0072317347,0.0053354986,0.0038726106,0.0031066276,-0.0022840947,-0.0033833608,0.008780211,0.005625494,0.006528288,-0.002945546,-0.0023052245,-0.0030872151,0.0059658103,-0.006783977,-0.0027998537,-0.002113901,0.00023844559,-0.0002413094,-0.007116844,0.007711135,0.0022037653,1
TCGA-A7-A56D-01,0.0017873943,0.0017266236,0.00055196136,-0.003650859,0.0037047192,-0.0059287585,0.0036539808,0.00056418777,-0.0025995784,-0.0018874034,0.0042778924,0.0071561076,0.0031013153,0.002921842,0.00055761635,0.0018323362,-0.0034412816,-0.0011705384,0.0014937818,-0.00078389794,-0.0009629093,-0.00016459078,0.0023071915,0.0020952597,-0.0008426532,-0.0026771575,-0.00166253,-0.0013577892,-0.0014395937,0.002143572,-0.0011892244,-0.0026339358,1
TCGA-A7-A5ZV-01,-0.001184158,0.0038960353,-0.0023698807,-0.0010764226,0.0022661835,0.0007946603,0.0012817606,-0.0057212673,0.0024640374,-0.00409735,0.0014157668,0.00900333,0.0006949492,0.0040242,0.001894597,-0.004364282,-0.0017154738,0.002042085,0.0038763955,0.007262774,-0.0005853288,-0.0015414357,-0.007183552,0.006653182,-0.0045119524,-0.0068822876,-0.0032552406,0.0019618692,0.0008301139,-0.0039488943,0.005690567,0.0014971783,1
TCGA-A7-A5ZW-01,0.0055845156,0.005632952,-0.0029751584,-0.0015677437,-0.0009893179,0.0004611779,0.0026622042,-0.0018294081,0.0025654845,0.0061967894,-0.0034825727,0.0006695036,2.7354807e-05,0.0008747205,-0.00010994822,-0.0012919381,-0.00694149,0.0016651154,0.0033239648,-0.00208164,-0.0051394887,0.0033747405,8.188188e-06,-0.0014392007,0.003532052,0.00103423,0.002543904,-0.0010988368,0.0014607459,-0.0029260414,0.003923252,-0.00017675664,1
TCGA-A7-A5ZX-01,0.0056453496,0.002945561,-0.00012552738,-0.0019915104,-0.0010936484,0.00026447698,0.0036345944,-0.0010314137,0.0018920153,0.004020579,-0.004274912,0.0017295983,0.0005964264,0.0017308965,0.00011171028,-0.0006495565,-0.004122488,0.0013573766,0.0018407255,-0.003383644,-0.0056125633,0.002334416,-0.00071306527,-0.0018013958,0.0019997135,0.0011082739,0.0009833574,0.0007169591,-0.000943698,-0.0021023722,0.0022566244,0.00018241722,1
TCGA-A7-A6VV-01,0.013145201,-0.0034741312,0.009279273,0.006506689,-0.003100939,0.0008123815,0.006815791,0.00962849,0.0035432875,0.008010797,-0.0008622259,-0.0039950702,0.0024830326,0.00455717,0.0017203577,-0.0035079569,-0.0023748502,0.0011149794,-0.00077111274,-0.016783785,-0.008604243,0.0025361478,-0.0006522089,-0.013314681,0.007211067,0.002726078,0.0035231635,0.006292659,-0.005966857,-0.00013937894,-0.006668158,-0.003369148,1
TCGA-A7-A6VW-01,0.00960654,0.00040953606,0.005787827,-0.0010554567,-0.0041033104,0.0017773993,0.0049855635,0.0049494132,0.0031626932,0.009106688,-0.004322864,-0.002452908,0.0021233074,0.0016319528,0.0015559867,-0.002378434,-0.0025503784,-0.0010495484,-0.0029548258,-0.013899751,-0.0064670146,0.0026267022,0.0010165796,-0.008143546,0.0074566007,0.0019865558,0.0033373013,0.004253871,-0.00048740208,0.0007261848,-0.0041235536,-0.0007892521,1
TCGA-A7-A6VX-01,0.007892743,-0.00082663447,0.003045097,-0.000696145,-0.00265453,-0.0031178445,0.004027404,0.0054954886,0.00030051917,0.008938745,-0.0013605505,-9.492971e-05,0.006398108,-0.00015731901,-0.0004225634,-0.0034115463,-0.0028774813,-0.002866149,0.00075224787,-0.013379995,-0.0068377927,0.0015118644,0.005433291,-0.007929938,0.0100943,0.004097685,-0.005047567,0.0043970505,0.00029901415,-0.002241199,-0.0055917576,-0.00068438705,1
TCGA-A7-A6VY-01,0.008326046,-0.0015617423,0.0049680844,-0.0031617954,-0.0043331757,-0.00014915317,0.0057249144,0.0053323135,0.00010448322,0.0047790185,-0.0050509125,-0.0032674614,0.002483517,0.0035535172,0.001292415,-0.0015227199,-0.0043466687,-0.00058715045,-0.002651833,-0.011709962,-0.007783659,0.0021250546,-0.0005297065,-0.0066774916,0.0048798025,-5.941093e-05,-9.274483e-05,0.00665222,-0.0014962927,-0.0024679871,-0.003673017,0.0017125746,1
TCGA-A8-A06N-01,-0.0049120337,0.0037789457,-0.0039079934,-0.0009831712,0.0036295354,-0.0021431707,0.0007953793,-0.009564869,0.0007200949,-0.0068177655,-0.0011238828,0.010950268,0.00065391883,0.0038050339,0.0034472123,-0.004313402,-0.0013030395,0.0030674785,0.005057685,0.011430733,-0.0006928295,-0.0005329922,-0.00887467,0.010867802,-0.0065310374,-0.00809259,-0.00234811,-0.0009622639,0.0006208271,-0.0046600075,0.0071368366,0.0023205178,1
TCGA-A8-A06O-01,-0.0022436604,0.0033755116,-0.002414152,0.0022890866,0.0024095178,-0.0009802468,0.0036309883,-0.0029108003,0.0005621277,-0.0022394732,0.0005540922,0.01077499,-0.0005984083,0.0030641034,0.000819318,2.1651387e-05,-0.004041858,0.0040201545,0.003846176,0.009111546,0.00037699565,-0.0021302253,-0.0049095303,0.0053947438,-0.007889748,-0.0009775311,-0.0025198981,-0.0042048385,-0.00025055557,-0.0024040686,0.007644087,0.0024580741,1
TCGA-A8-A06P-01,0.00074809045,0.0010310747,0.0002502203,-0.002294287,0.0014293417,-0.00014870241,0.0026478544,-0.0031534545,0.0024313554,-0.001163207,-0.0025963262,0.0063664215,0.0020680055,0.0044051036,0.0028962642,-0.00289879,0.00039359182,0.0010832772,0.0022847727,-0.001021646,-0.0033200718,0.0006531775,-0.0029117689,0.0022367407,-0.0019723922,-0.002861932,-0.0020794198,0.0022157477,-0.0013508573,-0.0025479617,0.00081744045,-0.00042303558,1
TCGA-A8-A06Q-01,0.008265287,0.004140526,0.0019771084,-0.0027322993,-0.0046005547,-0.0007917695,0.0046013594,0.0016721264,-0.0050051175,-0.001542829,-0.00062509626,0.0022630114,0.0013520196,0.0060333833,0.00021199882,-0.004987724,-0.0019778311,0.0006836653,0.00017348677,-0.0028378144,-0.0027626678,-0.0006233156,0.0026849508,0.0025637038,0.0033039972,-0.0027037784,-0.00015801936,0.006504248,0.0023613572,-0.0036362605,0.0039219707,-0.0010722717,1
TCGA-A8-A06R-01,0.006621748,0.004825771,0.004014015,0.0013880357,0.0023835227,-0.0011823513,0.003946118,-0.0067406,0.0059641525,0.0025218502,-0.008205794,0.000499947,0.0012776218,0.0041670874,0.007308457,-0.0021137223,-0.00044750422,-0.0069176406,0.0018448681,0.00042541325,-0.0017415658,0.0013467968,-0.0013268292,-0.0021156278,-0.0010299981,-0.0007778406,-0.0038140938,0.005169888,-0.0014878362,9.952765e-05,-0.0025743842,-0.0018838448,1
TCGA-A8-A06T-01,0.0059833303,0.0044890977,-0.0030759797,-0.0015600547,0.0011827275,0.0013934243,0.006156385,-0.0004713349,0.00060827285,-8.349866e-05,0.0006172955,0.006367009,-0.00045681372,0.006381817,0.001946684,0.0010213256,-0.0026527718,0.0012928173,0.0011795461,-0.00517904,-0.0048282743,-0.00035448372,-0.0042079017,0.0028198622,-0.0009363517,-0.004542738,-0.0042492673,-0.00087038707,-0.0030789375,-0.0057306187,0.0023178011,-0.0008336613,1
TCGA-A8-A06U-01,-0.00045068562,0.006255079,-0.005093485,-0.00046720356,-0.0007794723,0.0012502894,0.003157489,-0.010677747,0.0012609735,-0.0007250607,-0.004992895,0.00514785,-0.0033610202,-0.0026968345,-0.0004365258,-0.002917707,-0.009607062,0.0057027265,0.011036061,0.009075299,-0.006334953,0.0023587048,-0.005143404,-0.0018866193,-0.0019802004,-0.0024415255,0.002310522,-0.0032312637,0.00039611757,-0.0033822106,0.009346105,0.00089927297,1
TCGA-A8-A06X-01,-0.004833907,0.0037382469,-0.0014886633,-6.019324e-05,0.0011978149,-0.0023169108,0.003834784,-0.00560217,-0.0003023669,-0.004084803,-0.00028090924,0.0069203395,0.0032811873,-8.057058e-05,0.0006880909,-0.0038397908,-0.0010123178,0.0021216497,0.0012621507,0.0072599873,-0.00091757625,-0.002617821,-0.006548643,0.006614033,-0.003194496,-0.0046732277,-0.004520677,0.0026372308,-0.0030373484,-0.004277353,0.008430794,-0.00066797994,1
TCGA-A8-A06Y-01,0.0062411875,0.005409576,-0.001294367,0.00029749423,-0.0007641688,0.001574982,0.0027137473,-0.001606375,0.003592588,0.005724825,-0.0039539263,0.0024110805,-0.00017584115,0.002801083,0.00018015876,-0.0011114404,-0.003991477,0.0021383837,0.0049959198,-0.0023650452,-0.005335599,0.0014723688,-0.0017354935,-0.001403993,0.001161769,0.0017697886,0.00186757,3.3416785e-05,-0.0002834499,-0.0028709294,0.0042009354,-0.00016766693,1
TCGA-A8-A06Z-01,0.0020676851,0.0052578226,-0.0017367676,-0.00025496632,0.0049697384,-0.0024335794,0.0056421086,-0.0044066906,-0.00020774081,-0.0057554543,-0.0034515485,0.007975496,-0.00076112524,0.0028107613,0.0010541491,-0.0025067702,-0.0032687709,0.0035574883,0.00086475164,0.0065810233,-0.003973402,-0.0035800338,-0.0077159926,0.008647751,-0.0074705034,0.00012275577,-0.0023992881,-0.0012488058,-0.0012594983,-0.0039784657,0.0086441785,0.003422019,1
TCGA-A8-A075-01,0.0052335784,-0.00014290586,0.0064696223,-0.0022407696,-0.0017239079,0.00035751984,0.0024576262,0.003086418,-0.0017586015,0.0054800957,-0.002090402,0.0016215798,0.0046603195,0.0018076003,0.0011975281,-0.0037366673,-0.003946759,0.0027556568,-0.0033918172,-0.005924061,-0.004131574,0.0018585473,-6.5013766e-05,-0.0053922273,0.0031202808,7.145107e-06,0.00068198144,0.0037433272,1.0102987e-05,0.00020981114,-0.0005986318,0.002057529,1
TCGA-A8-A076-01,-0.0030908138,0.0027083382,-0.0032412112,-0.0040131733,0.0074297786,-0.0024632327,-0.0010209531,-0.007219188,-0.0012563579,-0.0042282417,0.0019240081,0.010114171,0.002591636,0.001003176,0.0018966869,0.0027762204,-0.00011456758,0.003019102,0.0007140115,0.013826169,0.0026734099,0.0004939884,-0.008752324,0.009032445,-0.0037209094,-0.005728081,0.0012152493,-0.0041553443,0.0039873123,-0.0023307847,0.011467829,0.0014126142,1
TCGA-A8-A079-01,-0.0031568855,0.002445668,-0.00025686622,0.0011819378,-0.00038013607,-0.003789913,0.007140048,-0.0035017878,-0.0011489317,-0.00474073,0.0012025237,0.01023349,0.0030320026,0.002047427,0.0011895634,-0.0047795177,-0.00519789,5.993992e-05,0.0023393035,0.004709907,-2.4028122e-06,-0.0011636019,-0.0042168424,0.0038684178,-0.00035438687,-0.0020769686,-0.004430875,0.0016557733,-0.00093859434,-0.002638218,0.0062339976,0.0013554739,1
TCGA-A8-A07B-01,-0.0023753121,0.0042967238,-0.0010792315,0.0033604428,0.0021077767,-0.0020856783,0.0025817826,-0.0055303574,0.0009344928,-0.005224459,-0.0022293776,0.0067210803,0.002673991,-0.00039664656,0.0021876507,-0.0021435097,-0.0035771355,0.002868317,0.0028307512,0.01231394,0.0009528622,-0.001985766,-0.003740251,0.0068850704,-0.0019962564,-0.005718529,-0.0014612004,-0.0015955484,0.0028704554,-0.0038908618,0.0058654994,-3.6956742e-05,1
TCGA-A8-A07E-01,0.006428346,-0.0019084327,0.0051039085,0.0016324297,-0.00061463565,5.453825e-06,0.0077247396,0.0048241653,-9.592995e-05,0.0024236515,-0.0022424832,0.00044350512,0.0042519085,0.0039833263,0.0015818812,-0.0015583187,-0.0057843104,0.00023929775,-0.001039125,-0.00887277,-0.005205795,0.0034438223,0.0003851652,-0.005248172,0.005307421,-0.00055997074,-0.0020987764,0.0028976137,-0.0033946633,-0.0045211064,-0.0019022524,-0.00028822012,1
TCGA-A8-A07F-01,0.006042108,0.0056422614,-0.00094664097,0.0008837953,-0.0010459349,0.0017418787,0.0023533255,-0.0011186823,0.0037611015,0.004622124,-0.0028613582,0.0031939559,-0.00016633049,0.0026359782,0.0004017651,-0.002078265,-0.0041652173,0.0022944957,0.004992582,-0.0018703416,-0.005052127,0.0011933967,-0.0011335909,-0.0014588479,0.0006158799,0.0014155358,0.0022162125,7.154513e-05,0.000293307,-0.0029668408,0.004710987,0.00010396447,1
TCGA-A8-A07G-01,-0.0029328167,0.0035458356,-0.0037510768,-0.001340419,0.0019832775,-0.0013654009,0.0017030016,-0.007940136,0.002228137,-0.007746406,0.0005277768,0.00987437,0.0017482042,0.0021421984,0.0027237236,-0.0033583492,-0.0027116016,0.0043741018,0.0044378936,0.0098952055,-0.00074948743,-0.00029601157,-0.007484168,0.008490581,-0.00620839,-0.0060142577,-0.003860511,-0.0008238768,0.00013503432,-0.003753257,0.006516643,0.002166205,1
TCGA-A8-A07I-01,0.0007948056,-0.0019242726,-0.0072309,0.0022389814,0.0021959096,-0.00019053742,0.0045601353,-0.010213889,-0.0021397136,-0.009395473,0.0014616624,0.011490881,0.00096524134,-0.00064615905,0.002141472,-0.008244492,0.00039408356,-0.0015536249,-0.00024490058,0.0057656094,0.001827091,0.00025972724,-0.009957261,0.013230243,-0.0070051923,-0.0067259073,-0.0010452047,0.0028125653,0.00091300905,-0.0017674165,0.011095367,-0.002359922,1
TCGA-A8-A07J-01,0.005532369,0.00276817,0.0003278628,-0.0017862096,-0.0012444556,0.00036479533,0.0035889894,-0.00092651695,0.0022720955,0.0040543824,-0.0047005266,0.0023160074,0.00062806904,0.0020613447,0.00019480288,-0.00075327605,-0.0032650009,0.0014810339,0.0023629442,-0.0036619306,-0.00571277,0.0018597096,-0.0012255013,-0.0019148644,0.0011678338,0.0016055405,0.00075417757,0.0011109384,-0.00141339,-0.0020541819,0.0023370683,0.00022558775,1
TCGA-A8-A07L-01,-0.004754141,0.0046459623,-0.005659297,-0.0019512251,0.0035266504,-0.003009256,0.003617473,-0.012068436,-0.0024385415,-0.0037304088,0.0015721098,0.008591258,-0.0008232668,3.7327409e-06,-0.0014075115,-0.0015539825,-0.0043514296,0.006321609,0.004391931,0.016622879,0.003464751,-0.0024549514,-0.010033131,0.008826537,-0.004976712,-0.008809611,-0.0007882938,-0.004967564,0.0023576617,-0.005123955,0.009182081,-0.0007329276,1
TCGA-A8-A07O-01,0.0013995618,-0.0010413341,0.0015930682,-0.0010465458,0.001338549,0.00037971884,0.0029751211,-0.00467363,0.0011293218,-0.0006162897,-0.0048700944,0.0074763373,0.0034941249,0.0029205605,0.0010428578,-0.00046708435,0.0018305108,0.0004563853,-5.5126846e-05,0.002859868,-0.0007825345,0.0023685396,-0.005344659,0.0029861704,0.0012910962,-0.0019293725,-0.0011999235,0.002155981,0.00046306849,-0.005384532,0.0025891364,0.001982198,1
TCGA-A8-A07P-01,-0.010019869,0.004652366,-0.0063545853,-0.002831027,0.005579643,-0.00428525,-0.0013104007,-0.015821047,0.00057217106,-0.0074279755,0.00038085133,0.010218969,0.0013367757,0.0011984035,0.00031643733,-0.0075359643,-0.002299793,0.0051033795,0.0044965595,0.01838269,0.0032786392,-0.0019421428,-0.012089953,0.014591364,-0.010890454,-0.00587108,-0.0027530566,-0.008268266,0.0020887852,-0.004915935,0.010125987,0.0035604434,1
TCGA-A8-A07R-01,-0.0002683699,0.004361335,-0.0065013915,-0.0023321584,-0.001760669,-0.004013434,0.0010008663,-0.0067952946,-0.00067794695,-0.004954554,0.001168184,0.0082262885,0.0037592389,0.0021504164,0.0021771528,-0.0040781423,-0.0032457337,-0.0034202114,0.005611874,0.0087330565,0.0002129972,-0.0043148696,-0.009309605,0.008973496,-0.0076528788,-0.004971266,-0.003026314,-0.0012813592,0.0015539974,-0.0014857026,0.009962581,0.0016257996,1
TCGA-A8-A07S-01,0.0059464723,-0.0013709292,0.00036409497,-0.0023996457,-0.001979746,0.0002838187,0.0033820495,0.0013887435,0.0017598532,0.00255505,-0.002141051,0.0026518945,0.0029258393,0.0019837394,0.0016316026,-0.0018623471,-0.0032771751,-0.00045654923,0.0012215227,-0.005004324,-0.0049442127,0.0027592704,-0.0017330274,-0.0010726284,0.00090969354,-0.0007042885,-0.0009041503,0.0037501594,-0.004107505,-0.0014619278,0.000737302,-0.0003580209,1
TCGA-A8-A07U-01,0.0048220158,0.0030397028,0.00040634722,-0.0017128661,-0.00079895556,0.0001780279,0.0031379685,-0.00095911697,0.0023758821,0.004144512,-0.004591845,0.002813505,0.0010167621,0.00227122,0.00063630566,-0.0011398196,-0.0031323507,0.0017218441,0.002388157,-0.002895482,-0.0053889193,0.0017467588,-0.0012768209,-0.0015312545,0.00079376996,0.00082241744,0.0007395968,0.0012215646,-0.0011151657,-0.0023881095,0.00284826,0.0002931906,1
TCGA-A8-A07W-01,-0.006820619,0.003146898,-0.004206136,-0.0026038215,0.0041290745,-0.0022173636,0.0016073063,-0.011297852,0.00095489994,-0.010049544,-0.00065092,0.012469093,0.0007699765,0.00367482,0.004520014,-0.004352495,0.00021464378,0.0029312596,0.003661327,0.011831872,1.3235956e-05,-0.002048649,-0.009731799,0.0111208875,-0.008402139,-0.009280711,-0.003942862,-0.0011236137,-0.0015405566,-0.003571746,0.0050349087,0.0003755698,1
TCGA-A8-A07Z-01,0.00029500574,0.004945848,-0.0015346184,-5.943328e-05,0.00024345517,-0.0005438961,0.0034087673,-0.0044278502,0.0013821535,0.00043459982,-0.0021543428,0.006039043,-0.0008590147,0.0022763535,0.000106129795,-0.0015460551,-0.0039740577,0.0029470474,0.0039892867,0.0042076707,-0.003462024,-0.0010784268,-0.0056594834,0.0029550903,-0.0027555227,-0.000956662,-0.00076366216,-0.00025979336,-0.0009247139,-0.0042741643,0.006323047,0.000622089,1
TCGA-A8-A081-01,-0.005769834,0.0018867888,-0.008592464,-0.0035455897,0.0032143295,-0.0010998026,0.0028989986,-0.0093160495,0.0016800612,-0.007154934,-0.0001737997,0.006738115,-0.0017575882,0.006305851,0.0036221743,-0.0025221184,-0.0032719001,0.00437662,0.005170651,0.009872757,-0.00057676435,0.0005405992,-0.0076775774,0.009886516,-0.004759878,-0.008513212,-0.00082424283,-0.0032248748,0.001600936,-0.0020295726,0.0055591166,0.002877728,1
TCGA-A8-A082-01,0.0035154223,0.0012316182,-0.00045432895,-0.0033717528,0.0011902377,-0.0005364232,0.0028432235,-0.0022644997,0.0007497668,-0.0012470409,-0.0013116524,0.0044005224,0.00093061477,0.0036039725,0.0046160147,-0.0010724068,-0.0013940334,0.002901122,0.004335828,-0.0010860488,-0.00397601,0.0024059862,-0.0030165017,0.0019016899,-0.0006267205,-0.0040860698,-0.0025146455,0.0012532743,0.00051128864,-0.003830229,0.00019945204,0.0007645702,1
TCGA-A8-A083-01,0.0056453496,0.002945561,-0.00012552738,-0.0019915104,-0.0010936484,0.00026447698,0.0036345944,-0.0010314137,0.0018920153,0.004020579,-0.004274912,0.0017295983,0.0005964264,0.0017308965,0.00011171028,-0.0006495565,-0.004122488,0.0013573766,0.0018407255,-0.003383644,-0.0056125633,0.002334416,-0.00071306527,-0.0018013958,0.0019997135,0.0011082739,0.0009833574,0.0007169591,-0.000943698,-0.0021023722,0.0022566244,0.00018241722,1
TCGA-A8-A084-01,0.011400327,-0.0046391785,0.005039111,-0.0031771734,-0.0031123385,-0.00058081374,0.0057853386,0.0076795593,0.00080880895,0.005172409,-0.0030251816,-0.002369795,0.0037117861,0.004666202,0.00067252666,-0.003327027,-0.0010014847,-0.0035593808,-9.8250806e-05,-0.017297246,-0.0074695274,0.0036669075,0.0019784719,-0.006616449,0.0051909387,0.0017558411,0.00086093694,0.0063006086,-0.0023413152,-0.0017501311,-0.004270129,-0.0009230599,1
